"species","lat","lon"
"Bertholletia excelsa",-7.13187,-64.60672
"Bertholletia excelsa",-7.13187,-64.60667
"Bertholletia excelsa",-7.13188,-64.60667
"Bertholletia excelsa",-7.13208,-64.60674
"Bertholletia excelsa",-7.13216,-64.60671
"Bertholletia excelsa",-7.13273,-64.60652
"Bertholletia excelsa",-7.13293,-64.60649
"Bertholletia excelsa",-7.13302,-64.60607
"Bertholletia excelsa",-7.13309,-64.60588
"Bertholletia excelsa",-7.13297,-64.60595
"Bertholletia excelsa",-7.1329,-64.60595
"Bertholletia excelsa",-7.13273,-64.60605
"Bertholletia excelsa",-7.13238,-64.60615
"Bertholletia excelsa",-7.13208,-64.60597
"Bertholletia excelsa",-7.13173,-64.60622
"Bertholletia excelsa",-7.1316,-64.60634
"Bertholletia excelsa",-7.13122,-64.60631
"Bertholletia excelsa",-7.13076,-64.60643
"Bertholletia excelsa",-7.13063,-64.6064
"Bertholletia excelsa",-7.13063,-64.60604
"Bertholletia excelsa",-7.13061,-64.60612
"Bertholletia excelsa",-7.13114,-64.60588
"Bertholletia excelsa",-7.13177,-64.60556
"Bertholletia excelsa",-7.13197,-64.60581
"Bertholletia excelsa",-7.13213,-64.60556
"Bertholletia excelsa",-7.13301,-64.60549
"Bertholletia excelsa",-7.13325,-64.60755
"Bertholletia excelsa",-5.7401,-61.43247
"Bertholletia excelsa",-5.73954,-61.43247
"Bertholletia excelsa",-5.7394,-61.43243
"Bertholletia excelsa",-5.73911,-61.43275
"Bertholletia excelsa",-5.73807,-61.43223
"Bertholletia excelsa",-5.73841,-61.43237
"Bertholletia excelsa",-5.73967,-61.43197
"Bertholletia excelsa",-5.73916,-61.43175
"Bertholletia excelsa",-5.73854,-61.43192
"Bertholletia excelsa",-5.73793,-61.43158
"Bertholletia excelsa",-5.73882,-61.43129
"Bertholletia excelsa",-5.73975,-61.4312
"Bertholletia excelsa",-5.73819,-61.43119
"Bertholletia excelsa",-5.73795,-61.43108
"Bertholletia excelsa",-5.73731,-61.43129
"Bertholletia excelsa",-5.73785,-61.43075
"Bertholletia excelsa",-5.73785,-61.43062
"Bertholletia excelsa",-5.73769,-61.43074
"Bertholletia excelsa",-5.73793,-61.43036
"Bertholletia excelsa",-5.7386,-61.4304
"Bertholletia excelsa",-4.41784,-62.34495
"Bertholletia excelsa",-4.41759,-62.34496
"Bertholletia excelsa",-4.41726,-62.34496
"Bertholletia excelsa",-4.41656,-62.34488
"Bertholletia excelsa",-4.41654,-62.34448
"Bertholletia excelsa",-4.41639,-62.34461
"Bertholletia excelsa",-4.4176,-62.3446
"Bertholletia excelsa",-4.41784,-62.34459
"Bertholletia excelsa",-4.41809,-62.34435
"Bertholletia excelsa",-4.41806,-62.34404
"Bertholletia excelsa",-4.41773,-62.34392
"Bertholletia excelsa",-4.41695,-62.34403
"Bertholletia excelsa",-4.4169,-62.34404
"Bertholletia excelsa",-4.41666,-62.34381
"Bertholletia excelsa",-4.41605,-62.34376
"Bertholletia excelsa",-4.41607,-62.34388
"Bertholletia excelsa",-4.4156,-62.34399
"Bertholletia excelsa",-4.41544,-62.34388
"Bertholletia excelsa",-4.41556,-62.34362
"Bertholletia excelsa",-4.41622,-62.34355
"Bertholletia excelsa",-4.4172,-62.34333
"Bertholletia excelsa",-4.41784,-62.34359
"Bertholletia excelsa",-4.41783,-62.34349
"Bertholletia excelsa",-4.41704,-62.34306
"Bertholletia excelsa",-4.41657,-62.34295
"Bertholletia excelsa",-4.4164,-62.34311
"Bertholletia excelsa",-4.41675,-62.34245
"Bertholletia excelsa",-4.41686,-62.34277
"Bertholletia excelsa",-1.64279,-61.69057
"Bertholletia excelsa",-1.64275,-61.69048
"Bertholletia excelsa",-1.64279,-61.69074
"Bertholletia excelsa",-1.64248,-61.69046
"Bertholletia excelsa",-1.64246,-61.69067
"Bertholletia excelsa",-1.6423,-61.69076
"Bertholletia excelsa",-1.64169,-61.69057
"Bertholletia excelsa",-1.64166,-61.69063
"Bertholletia excelsa",-1.64158,-61.6906
"Bertholletia excelsa",-1.64157,-61.6905
"Bertholletia excelsa",-1.64108,-61.69065
"Bertholletia excelsa",-1.64071,-61.69078
"Bertholletia excelsa",-1.6405,-61.69067
"Bertholletia excelsa",-1.6404,-61.69066
"Bertholletia excelsa",-1.6405,-61.69018
"Bertholletia excelsa",-1.6407,-61.69029
"Bertholletia excelsa",-1.64075,-61.69015
"Bertholletia excelsa",-1.64083,-61.69027
"Bertholletia excelsa",-1.64091,-61.69038
"Bertholletia excelsa",-1.64092,-61.69006
"Bertholletia excelsa",-1.64102,-61.69033
"Bertholletia excelsa",-1.64105,-61.69005
"Bertholletia excelsa",-1.64107,-61.69026
"Bertholletia excelsa",-1.64107,-61.6904
"Bertholletia excelsa",-1.6415,-61.6903
"Bertholletia excelsa",-1.64168,-61.69039
"Bertholletia excelsa",-1.64181,-61.69037
"Bertholletia excelsa",-1.64224,-61.69032
"Bertholletia excelsa",-1.64225,-61.69025
"Bertholletia excelsa",-1.64256,-61.69026
"Bertholletia excelsa",-1.64246,-61.69035
"Bertholletia excelsa",-1.64258,-61.69025
"Bertholletia excelsa",-1.64275,-61.69007
"Bertholletia excelsa",-1.64285,-61.69012
"Bertholletia excelsa",-1.64288,-61.69039
"Bertholletia excelsa",-1.64293,-61.69002
"Bertholletia excelsa",-1.64251,-61.68968
"Bertholletia excelsa",-1.64208,-61.68994
"Bertholletia excelsa",-1.64151,-61.6899
"Bertholletia excelsa",-1.64106,-61.68983
"Bertholletia excelsa",-1.64074,-61.68956
"Bertholletia excelsa",-1.64044,-61.68964
"Bertholletia excelsa",-1.64044,-61.68968
"Bertholletia excelsa",-1.64029,-61.68922
"Bertholletia excelsa",-1.6404,-61.68935
"Bertholletia excelsa",-1.6406,-61.68919
"Bertholletia excelsa",-1.64065,-61.68919
"Bertholletia excelsa",-1.64064,-61.68942
"Bertholletia excelsa",-1.64061,-61.6895
"Bertholletia excelsa",-1.64087,-61.68929
"Bertholletia excelsa",-1.64089,-61.68915
"Bertholletia excelsa",-1.64094,-61.68923
"Bertholletia excelsa",-1.641,-61.6894
"Bertholletia excelsa",-1.64108,-61.68952
"Bertholletia excelsa",-1.64116,-61.68942
"Bertholletia excelsa",-1.64131,-61.68945
"Bertholletia excelsa",-1.64138,-61.68919
"Bertholletia excelsa",-1.64142,-61.68932
"Bertholletia excelsa",-1.6429,-61.68933
"Bertholletia excelsa",-1.6422,-61.68909
"Bertholletia excelsa",-1.64155,-61.68917
"Bertholletia excelsa",-1.64279,-61.68894
"Bertholletia excelsa",-1.64229,-61.68888
"Bertholletia excelsa",-1.64264,-61.68866
"Bertholletia excelsa",-1.64235,-61.68856
"Bertholletia excelsa",-1.64228,-61.68872
"Bertholletia excelsa",-1.64224,-61.68868
"Bertholletia excelsa",-1.64206,-61.68883
"Bertholletia excelsa",-1.64188,-61.68875
"Bertholletia excelsa",-1.64172,-61.68887
"Bertholletia excelsa",-1.64168,-61.68894
"Bertholletia excelsa",-1.64167,-61.68883
"Bertholletia excelsa",-1.6416,-61.68879
"Bertholletia excelsa",-1.64146,-61.68884
"Bertholletia excelsa",-1.64142,-61.68892
"Bertholletia excelsa",-1.64118,-61.68871
"Bertholletia excelsa",-1.64094,-61.68897
"Bertholletia excelsa",-1.6404,-61.68872
"Bertholletia excelsa",-1.64115,-61.68819
"Bertholletia excelsa",-1.64149,-61.68833
"Bertholletia excelsa",-1.64152,-61.68834
"Bertholletia excelsa",-1.64168,-61.68833
"Bertholletia excelsa",-1.64189,-61.6883
"Bertholletia excelsa",-1.64194,-61.68842
"Bertholletia excelsa",-1.64208,-61.68839
"Bertholletia excelsa",-1.64244,-61.68835
"Bertholletia excelsa",-1.64234,-61.68858
"Bertholletia excelsa",-1.64283,-61.68836
"Bertholletia excelsa",-1.64256,-61.68841
"Bertholletia excelsa",-1.6427,-61.68843
"Bertholletia excelsa",-1.64277,-61.68848
"Bertholletia excelsa",-1.64282,-61.68849
"Bertholletia excelsa",-1.64273,-61.68904
"Bertholletia excelsa",-1.64256,-61.68863
"Bertholletia excelsa",-1.64258,-61.68864
"Bertholletia excelsa",-1.64283,-61.68856
"Bertholletia excelsa",-1.6428,-61.68823
"Bertholletia excelsa",0.5526,-52.4412
"Bertholletia excelsa",0.5527,-52.441
"Bertholletia excelsa",0.5527,-52.4409
"Bertholletia excelsa",0.5533,-52.4403
"Bertholletia excelsa",0.5532,-52.4399
"Bertholletia excelsa",0.5535,-52.4397
"Bertholletia excelsa",0.5537,-52.44
"Bertholletia excelsa",0.5539,-52.4401
"Bertholletia excelsa",0.554,-52.4405
"Bertholletia excelsa",0.554,-52.4406
"Bertholletia excelsa",0.5538,-52.4405
"Bertholletia excelsa",0.5538,-52.4407
"Bertholletia excelsa",0.5538,-52.4406
"Bertholletia excelsa",0.554,-52.4408
"Bertholletia excelsa",0.5537,-52.4413
"Bertholletia excelsa",0.5538,-52.4418
"Bertholletia excelsa",0.5544,-52.4412
"Bertholletia excelsa",0.5543,-52.4405
"Bertholletia excelsa",0.5544,-52.4404
"Bertholletia excelsa",0.5547,-52.4404
"Bertholletia excelsa",0.5549,-52.4401
"Bertholletia excelsa",0.555,-52.4399
"Bertholletia excelsa",0.5552,-52.4401
"Bertholletia excelsa",0.5556,-52.4401
"Bertholletia excelsa",0.6221,-52.2623
"Bertholletia excelsa",0.6224,-52.2626
"Bertholletia excelsa",0.6224,-52.2625
"Bertholletia excelsa",0.6227,-52.2625
"Bertholletia excelsa",0.6229,-52.2623
"Bertholletia excelsa",0.6233,-52.2629
"Bertholletia excelsa",0.6231,-52.2629
"Bertholletia excelsa",0.6237,-52.264
"Bertholletia excelsa",0.6206,-52.2617
"Bertholletia excelsa",0.6206,-52.2618
"Bertholletia excelsa",0.6206,-52.2621
"Bertholletia excelsa",0.6204,-52.2621
"Bertholletia excelsa",0.6204,-52.2619
"Bertholletia excelsa",0.6205,-52.2616
"Bertholletia excelsa",0.6203,-52.2617
"Bertholletia excelsa",0.6202,-52.2614
"Bertholletia excelsa",0.6203,-52.2612
"Bertholletia excelsa",0.62,-52.2613
"Bertholletia excelsa",0.6198,-52.2623
"Bertholletia excelsa",0.6199,-52.2628
"Bertholletia excelsa",0.6194,-52.2614
"Bertholletia excelsa",0.6186,-52.2608
"Bertholletia excelsa",0.4879,-52.3141
"Bertholletia excelsa",0.489,-52.3141
"Bertholletia excelsa",0.4864,-52.3149
"Bertholletia excelsa",0.4859,-52.3156
"Bertholletia excelsa",0.4853,-52.3151
"Bertholletia excelsa",0.4852,-52.3139
"Bertholletia excelsa",0.4854,-52.3134
"Bertholletia excelsa",0.4838,-52.3133
"Bertholletia excelsa",0.4834,-52.3138
"Bertholletia excelsa",0.4835,-52.3139
"Bertholletia excelsa",0.4834,-52.314
"Bertholletia excelsa",0.4839,-52.3143
"Bertholletia excelsa",0.4831,-52.3136
"Bertholletia excelsa",0.4825,-52.3131
"Bertholletia excelsa",0.4821,-52.3132
"Bertholletia excelsa",0.4821,-52.3135
"Bertholletia excelsa",0.4822,-52.3136
"Bertholletia excelsa",0.4824,-52.3141
"Bertholletia excelsa",0.4812,-52.3145
"Bertholletia excelsa",0.4807,-52.3141
"Bertholletia excelsa",0.4803,-52.3142
"Bertholletia excelsa",0.4804,-52.314
"Bertholletia excelsa",0.48,-52.3141
"Bertholletia excelsa",0.4799,-52.314
"Bertholletia excelsa",0.4799,-52.3139
"Bertholletia excelsa",0.6145,-52.2501
"Bertholletia excelsa",0.6169,-52.26
"Bertholletia excelsa",0.6169,-52.2603
"Bertholletia excelsa",0.6197,-52.2604
"Bertholletia excelsa",0.6199,-52.2603
"Bertholletia excelsa",0.6202,-52.2599
"Bertholletia excelsa",0.6202,-52.2598
"Bertholletia excelsa",0.6207,-52.26
"Bertholletia excelsa",0.6206,-52.2603
"Bertholletia excelsa",0.6204,-52.2604
"Bertholletia excelsa",0.6204,-52.2603
"Bertholletia excelsa",0.6203,-52.2603
"Bertholletia excelsa",0.6204,-52.2605
"Bertholletia excelsa",0.6209,-52.2606
"Bertholletia excelsa",0.6208,-52.2611
"Bertholletia excelsa",0.621,-52.265
"Bertholletia excelsa",0.6211,-52.2611
"Bertholletia excelsa",0.6212,-52.2615
"Bertholletia excelsa",0.6216,-52.2612
"Bertholletia excelsa",0.6217,-52.2614
"Bertholletia excelsa",0.6218,-52.2613
"Bertholletia excelsa",0.6219,-52.2621
"Bertholletia excelsa",0.6143,-51.7647
"Bertholletia excelsa",0.6141,-51.7651
"Bertholletia excelsa",0.6141,-51.7647
"Bertholletia excelsa",0.6136,-51.7639
"Bertholletia excelsa",0.6128,-51.7643
"Bertholletia excelsa",0.6126,-51.7643
"Bertholletia excelsa",0.6125,-51.7643
"Bertholletia excelsa",0.612,-51.7646
"Bertholletia excelsa",0.612,-51.7645
"Bertholletia excelsa",0.6119,-51.7646
"Bertholletia excelsa",0.5116,-52.2754
"Bertholletia excelsa",0.5116,-52.275
"Bertholletia excelsa",0.5116,-52.274
"Bertholletia excelsa",0.5113,-52.2739
"Bertholletia excelsa",0.5116,-52.2733
"Bertholletia excelsa",0.5122,-52.2744
"Bertholletia excelsa",0.5125,-52.2756
"Bertholletia excelsa",0.5124,-52.2756
"Bertholletia excelsa",0.5122,-52.2758
"Bertholletia excelsa",0.5114,-52.2759
"Bertholletia excelsa",0.5123,-52.2759
"Bertholletia excelsa",0.513,-52.2749
"Bertholletia excelsa",0.5129,-52.2748
"Bertholletia excelsa",0.5144,-52.2766
"Bertholletia excelsa",0.5147,-52.2771
"Bertholletia excelsa",0.5154,-52.2773
"Bertholletia excelsa",0.5155,-52.2772
"Bertholletia excelsa",0.5155,-52.2769
"Bertholletia excelsa",0.5157,-52.2773
"Bertholletia excelsa",0.5158,-52.2782
"Bertholletia excelsa",0.5644,-52.2549
"Bertholletia excelsa",0.5645,-52.255
"Bertholletia excelsa",0.5646,-52.2551
"Bertholletia excelsa",0.5646,-52.2552
"Bertholletia excelsa",0.5647,-52.2552
"Bertholletia excelsa",0.5647,-52.2551
"Bertholletia excelsa",0.5648,-52.2552
"Bertholletia excelsa",0.5649,-52.2552
"Bertholletia excelsa",0.565,-52.2553
"Bertholletia excelsa",0.5651,-52.2553
"Bertholletia excelsa",0.5651,-52.2555
"Bertholletia excelsa",0.565,-52.2554
"Bertholletia excelsa",0.5648,-52.2554
"Bertholletia excelsa",0.5647,-52.2553
"Bertholletia excelsa",0.5647,-52.2556
"Bertholletia excelsa",0.5649,-52.2556
"Bertholletia excelsa",0.565,-52.2558
"Bertholletia excelsa",0.5651,-52.2557
"Bertholletia excelsa",0.4989,-52.3283
"Bertholletia excelsa",0.4991,-52.329
"Bertholletia excelsa",0.499,-52.3292
"Bertholletia excelsa",0.4991,-52.3293
"Bertholletia excelsa",0.4989,-52.3295
"Bertholletia excelsa",0.4989,-52.3296
"Bertholletia excelsa",0.4989,-52.3298
"Bertholletia excelsa",0.4986,-52.33
"Bertholletia excelsa",0.4987,-52.3301
"Bertholletia excelsa",0.499,-52.3302
"Bertholletia excelsa",0.499,-52.3305
"Bertholletia excelsa",0.4992,-52.3305
"Bertholletia excelsa",0.4991,-52.3306
"Bertholletia excelsa",0.4994,-52.3308
"Bertholletia excelsa",0.4996,-52.3311
"Bertholletia excelsa",0.5,-52.3307
"Bertholletia excelsa",0.4998,-52.3306
"Bertholletia excelsa",0.499,-52.3308
"Bertholletia excelsa",0.4987,-52.331
"Bertholletia excelsa",0.4986,-52.331
"Bertholletia excelsa",0.4989,-52.3307
"Bertholletia excelsa",0.4988,-52.3307
"Bertholletia excelsa",0.4987,-52.3307
"Bertholletia excelsa",0.4987,-52.3305
"Bertholletia excelsa",0.4989,-52.3219
"Bertholletia excelsa",0.4988,-52.3225
"Bertholletia excelsa",0.4984,-52.3226
"Bertholletia excelsa",0.4981,-52.3226
"Bertholletia excelsa",0.4982,-52.3223
"Bertholletia excelsa",0.4985,-52.3222
"Bertholletia excelsa",0.4993,-52.3223
"Bertholletia excelsa",0.4994,-52.3224
"Bertholletia excelsa",0.4995,-52.3228
"Bertholletia excelsa",0.4994,-52.3226
"Bertholletia excelsa",0.4993,-52.3239
"Bertholletia excelsa",0.4996,-52.3243
"Bertholletia excelsa",0.5,-52.3243
"Bertholletia excelsa",0.5001,-52.3247
"Bertholletia excelsa",0.4994,-52.3248
"Bertholletia excelsa",0.4993,-52.3248
"Bertholletia excelsa",0.4992,-52.3246
"Bertholletia excelsa",0.4987,-52.3249
"Bertholletia excelsa",0.5002,-52.3241
"Bertholletia excelsa",0.5004,-52.3238
"Bertholletia excelsa",0.5006,-52.3243
"Bertholletia excelsa",0.5007,-52.3244
"Bertholletia excelsa",0.501,-52.3245
"Bertholletia excelsa",0.5009,-52.3248
"Bertholletia excelsa",-11.315205,-55.393727
"Bertholletia excelsa",-11.320569,-55.385314
"Bertholletia excelsa",-11.330677,-55.371487
"Bertholletia excelsa",-11.398333,-55.353091
"Bertholletia excelsa",-11.392981,-55.351904
"Bertholletia excelsa",-11.393404,-55.352138
"Bertholletia excelsa",-11.046662,-55.182995
"Bertholletia excelsa",-11.046339,-55.182563
"Bertholletia excelsa",-11.045925,-55.182206
"Bertholletia excelsa",-11.046098,-55.181848
"Bertholletia excelsa",-11.085037,-55.079536
"Bertholletia excelsa",-11.085086,-55.079846
"Bertholletia excelsa",-10.97,-65.966667
"Bertholletia excelsa",-11.08,-65.833333
"Bertholletia excelsa",-13.03,-68.843056
"Bertholletia excelsa",-11.67,-67.416667
"Bertholletia excelsa",-12.02,-68.283333
"Bertholletia excelsa",-11.73,-67.983333
"Bertholletia excelsa",-11.6,-67.945833
"Bertholletia excelsa",4.91,-58.916667
"Bertholletia excelsa",-11.89,-69.165278
"Bertholletia excelsa",-12.83,-69.283333
"Bertholletia excelsa",-12.82,-69.283333
"Bertholletia excelsa",3.89,-55.916667
"Bertholletia excelsa",2.67,-64.616667
"Bertholletia excelsa",-12.46,-68.22
"Bertholletia excelsa",-10.66,-67.31
"Bertholletia excelsa",-13.078,-62.778
"Bertholletia excelsa",-13.139,-62.682
"Bertholletia excelsa",-3.055888,-54.926879
"Bertholletia excelsa",-3.055935,-54.927742
"Bertholletia excelsa",-3.055863,-54.927715
"Bertholletia excelsa",-3.055872,-54.927661
"Bertholletia excelsa",-3.055727,-54.927571
"Bertholletia excelsa",-3.05551,-54.927653
"Bertholletia excelsa",-3.055537,-54.927617
"Bertholletia excelsa",-3.055537,-54.92759
"Bertholletia excelsa",-3.055456,-54.927572
"Bertholletia excelsa",-3.055501,-54.927743
"Bertholletia excelsa",-3.055483,-54.927833
"Bertholletia excelsa",-3.056079,-54.927112
"Bertholletia excelsa",-3.056152,-54.927355
"Bertholletia excelsa",-3.056171,-54.927822
"Bertholletia excelsa",-3.056315,-54.927759
"Bertholletia excelsa",-3.056361,-54.927957
"Bertholletia excelsa",-3.056298,-54.928065
"Bertholletia excelsa",-3.056162,-54.928326
"Bertholletia excelsa",-3.056217,-54.928542
"Bertholletia excelsa",-3.056281,-54.928587
"Bertholletia excelsa",-3.056362,-54.928577
"Bertholletia excelsa",-3.056607,-54.929234
"Bertholletia excelsa",-3.056209,-54.928902
"Bertholletia excelsa",-3.055983,-54.928785
"Bertholletia excelsa",-3.055666,-54.928615
"Bertholletia excelsa",-3.055692,-54.928003
"Bertholletia excelsa",-3.056035,-54.928083
"Bertholletia excelsa",-3.055338,-54.927617
"Bertholletia excelsa",-3.055275,-54.927671
"Bertholletia excelsa",-3.055239,-54.92759
"Bertholletia excelsa",-3.055148,-54.927608
"Bertholletia excelsa",-3.055166,-54.927501
"Bertholletia excelsa",-3.055419,-54.927194
"Bertholletia excelsa",-3.055446,-54.927302
"Bertholletia excelsa",-3.055455,-54.927302
"Bertholletia excelsa",-3.0555,-54.927248
"Bertholletia excelsa",-3.055183,-54.926952
"Bertholletia excelsa",-3.05503,-54.926997
"Bertholletia excelsa",-3.055048,-54.927249
"Bertholletia excelsa",-3.054904,-54.927267
"Bertholletia excelsa",-3.054995,-54.927492
"Bertholletia excelsa",-3.055185,-54.927698
"Bertholletia excelsa",-3.055167,-54.927698
"Bertholletia excelsa",-3.055058,-54.927815
"Bertholletia excelsa",-3.055421,-54.928309
"Bertholletia excelsa",-3.055439,-54.928327
"Bertholletia excelsa",-3.055385,-54.928336
"Bertholletia excelsa",-3.055875,-54.929127
"Bertholletia excelsa",-3.055821,-54.929244
"Bertholletia excelsa",-3.055668,-54.929523
"Bertholletia excelsa",-3.05545,-54.92929
"Bertholletia excelsa",-3.055324,-54.929281
"Bertholletia excelsa",-3.055088,-54.92929
"Bertholletia excelsa",-3.05508,-54.92938
"Bertholletia excelsa",-3.055232,-54.928553
"Bertholletia excelsa",-3.054807,-54.928661
"Bertholletia excelsa",-3.054744,-54.928626
"Bertholletia excelsa",-3.054536,-54.928617
"Bertholletia excelsa",-3.054482,-54.928806
"Bertholletia excelsa",-3.054933,-54.928364
"Bertholletia excelsa",-3.054797,-54.928257
"Bertholletia excelsa",-3.054887,-54.928158
"Bertholletia excelsa",-3.055095,-54.928229
"Bertholletia excelsa",-3.05504,-54.927798
"Bertholletia excelsa",-3.054878,-54.927861
"Bertholletia excelsa",-3.054688,-54.927942
"Bertholletia excelsa",-3.054561,-54.927915
"Bertholletia excelsa",-3.054507,-54.927978
"Bertholletia excelsa",-3.055005,-54.927986
"Bertholletia excelsa",-3.054778,-54.927798
"Bertholletia excelsa",-3.054733,-54.9276
"Bertholletia excelsa",-3.054713,-54.926944
"Bertholletia excelsa",-3.054198,-54.927143
"Bertholletia excelsa",-3.054109,-54.927494
"Bertholletia excelsa",-3.054127,-54.92752
"Bertholletia excelsa",-3.053729,-54.92771
"Bertholletia excelsa",-3.053747,-54.927692
"Bertholletia excelsa",-3.053838,-54.927728
"Bertholletia excelsa",-3.05401,-54.927961
"Bertholletia excelsa",-3.053829,-54.927962
"Bertholletia excelsa",-3.053684,-54.927872
"Bertholletia excelsa",-3.053703,-54.928151
"Bertholletia excelsa",-3.054065,-54.928474
"Bertholletia excelsa",-3.279502,-51.843544
"Bertholletia excelsa",-3.277028,-51.849194
"Bertholletia excelsa",-3.275798,-51.849058
"Bertholletia excelsa",-3.273924,-51.85028
"Bertholletia excelsa",-3.27321,-51.850145
"Bertholletia excelsa",-3.271861,-51.851053
"Bertholletia excelsa",-3.269435,-51.853022
"Bertholletia excelsa",-3.269445,-51.852149
"Bertholletia excelsa",-3.278527,-51.84231
"Bertholletia excelsa",-3.277328,-51.826414
"Bertholletia excelsa",-3.267991,-51.849114
"Bertholletia excelsa",-3.265825,-51.85364
"Bertholletia excelsa",-3.263121,-51.853466
"Bertholletia excelsa",-3.26479,-51.847285
"Bertholletia excelsa",-3.263196,-51.849758
"Bertholletia excelsa",-3.231956,-51.776274
"Bertholletia excelsa",-3.234013,-51.784042
"Bertholletia excelsa",-3.234002,-51.786373
"Bertholletia excelsa",-3.22508,-51.788689
"Bertholletia excelsa",-3.228811,-51.784533
"Bertholletia excelsa",-3.239695,-51.770997
"Bertholletia excelsa",-3.226956,-51.784316
"Bertholletia excelsa",-3.226928,-51.786449
"Bertholletia excelsa",-3.239068,-51.786233
"Bertholletia excelsa",-3.196875,-51.918595
"Bertholletia excelsa",-3.312135,-51.910662
"Bertholletia excelsa",-3.312137,-51.908439
"Bertholletia excelsa",-3.304725,-47.068572
"Bertholletia excelsa",-3.312,-52.046873
"Bertholletia excelsa",-3.290499,-51.847306
"Bertholletia excelsa",-3.266818,-51.790998
"Bertholletia excelsa",-3.268536,-51.79108
"Bertholletia excelsa",-3.270047,-51.791037
"Bertholletia excelsa",-3.268578,-51.7955
"Bertholletia excelsa",-3.261168,-47.068743
"Bertholletia excelsa",-3.312235,-51.795534
"Bertholletia excelsa",-3.266709,-51.802105
"Bertholletia excelsa",-3.264777,-51.809042
"Bertholletia excelsa",-3.264545,-51.793669
"Bertholletia excelsa",-3.26262,-51.791463
"Bertholletia excelsa",-3.261129,-51.788969
"Bertholletia excelsa",-3.261182,-51.790958
"Bertholletia excelsa",-3.261125,-51.793712
"Bertholletia excelsa",-3.312238,-51.791502
"Bertholletia excelsa",-3.263285,-51.797197
"Bertholletia excelsa",-3.262761,-51.784488
"Bertholletia excelsa",-3.257458,-47.068757
"Bertholletia excelsa",-3.264911,-51.800006
"Bertholletia excelsa",-3.267176,-51.795193
"Bertholletia excelsa",-3.312235,-51.795228
"Bertholletia excelsa",-4.297501,-58.416812
"Bertholletia excelsa",-4.295923,-58.41671
"Bertholletia excelsa",-4.295173,-58.416702
"Bertholletia excelsa",-4.296311,-58.41662
"Bertholletia excelsa",-4.297006,-58.416558
"Bertholletia excelsa",-4.296854,-58.416414
"Bertholletia excelsa",-4.296735,-58.416339
"Bertholletia excelsa",-4.296611,-58.416342
"Bertholletia excelsa",-4.295913,-58.416395
"Bertholletia excelsa",-4.295853,-58.416412
"Bertholletia excelsa",-4.29618,-58.416161
"Bertholletia excelsa",-4.296157,-58.416205
"Bertholletia excelsa",-4.296324,-58.416296
"Bertholletia excelsa",-4.297201,-58.416028
"Bertholletia excelsa",-4.296532,-58.415964
"Bertholletia excelsa",-4.294945,-58.415764
"Bertholletia excelsa",-4.295455,-58.415761
"Bertholletia excelsa",-4.295562,-58.415808
"Bertholletia excelsa",-4.296744,-58.415748
"Bertholletia excelsa",-4.296398,-58.415525
"Bertholletia excelsa",-4.295308,-58.415519
"Bertholletia excelsa",-4.295268,-58.415552
"Bertholletia excelsa",-4.296147,-58.415243
"Bertholletia excelsa",-4.295029,-58.414934
"Bertholletia excelsa",-4.295353,-58.414904
"Bertholletia excelsa",-4.295735,-58.414793
"Bertholletia excelsa",-4.297299,-58.414554
"Bertholletia excelsa",-4.295375,-58.414376
"Bertholletia excelsa",-4.296064,-58.414402
"Bertholletia excelsa",-4.296277,-58.414472
"Bertholletia excelsa",-4.29748,-58.414435
"Bertholletia excelsa",-5.740098,-61.432468
"Bertholletia excelsa",-5.739544,-61.432474
"Bertholletia excelsa",-5.739396,-61.432429
"Bertholletia excelsa",-5.739113,-61.432754
"Bertholletia excelsa",-5.738073,-61.432226
"Bertholletia excelsa",-5.738409,-61.43237
"Bertholletia excelsa",-5.739669,-61.431968
"Bertholletia excelsa",-5.739164,-61.431746
"Bertholletia excelsa",-5.738544,-61.431916
"Bertholletia excelsa",-5.737926,-61.431575
"Bertholletia excelsa",-5.738819,-61.431293
"Bertholletia excelsa",-5.739746,-61.431198
"Bertholletia excelsa",-5.738191,-61.431187
"Bertholletia excelsa",-5.737946,-61.431076
"Bertholletia excelsa",-5.737307,-61.431291
"Bertholletia excelsa",-5.737853,-61.430748
"Bertholletia excelsa",-5.737854,-61.430616
"Bertholletia excelsa",-5.737688,-61.430742
"Bertholletia excelsa",-5.737931,-61.43036
"Bertholletia excelsa",-5.738595,-61.430404
"Bertholletia excelsa",-3.633903,-64.311637
"Bertholletia excelsa",-3.633294,-64.311643
"Bertholletia excelsa",-3.633073,-64.311187
"Bertholletia excelsa",-3.63296,-64.311015
"Bertholletia excelsa",-3.633486,-64.311276
"Bertholletia excelsa",-3.633602,-64.310988
"Bertholletia excelsa",-3.633684,-64.311034
"Bertholletia excelsa",-3.633689,-64.311259
"Bertholletia excelsa",-3.633702,-64.311173
"Bertholletia excelsa",-3.634,-64.311205
"Bertholletia excelsa",-3.634642,-64.311368
"Bertholletia excelsa",-3.635167,-64.311261
"Bertholletia excelsa",-3.635041,-64.310669
"Bertholletia excelsa",-3.634959,-64.310878
"Bertholletia excelsa",-3.634833,-64.310594
"Bertholletia excelsa",-3.634724,-64.310716
"Bertholletia excelsa",-3.634471,-64.310657
"Bertholletia excelsa",-3.634453,-64.310558
"Bertholletia excelsa",-3.633096,-64.310222
